Id,Label,description,timeset,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCIvVJaNmUFJ8MKpyBfgslCg,茂木健一郎Ken Mogi,"一人ひとりの「個性」が活かせて、「自由」で、「創造的」な生き方ができるように、応援するような発信をしていきたいと思います。

人間の脳のこと、人工知能のこと、創造性のこと、個性のことなどを考えます。

公開したビデオの映像、音声、そこでお話している内容のメディア等での引用は、ご連絡なしでも自由にやっていただいて結構です。",2006-12-30T06:55:34Z,9737797,53900,False,1843
UCL8CKq7dCJFfKTaTv0O81Rw,SHINGO KATORI,"香取慎吾です。
YouTubeはじめました。
MUSIC.ART.etc…
セカイにコドモゴコロを！",2019-12-20T04:46:55.021712Z,31650175,407000,False,81
UCKrh5eU5hUPyuuwGsPFQk6A,株式会社SYK,"【株式会社SYK公式チャンネル】

●LINEステップ集客術
●SNSクリエイター起業
●Twitter集客術
●オンラインサロン構築法

の4つの柱で日本一有益な情報をお届けします",2016-10-07T16:20:30Z,803504,4890,False,653
UClKezL95WNrPgDL70MnWFTw,Yomii Piano よみぃピアノチャンネル,"よみぃ　
作曲家・ピアニスト。15歳で初めて作曲した曲「D's Advneutre Note」が""太鼓の達人 全国大会課題曲公募2013""にて採用され作曲家としての活動を始める。

よみぃ CONCERT TOUR 2021の開催が決定しました、

ピアノサウンドをコンサートホールで存分にお楽しみください。

【よみぃ CONCERT TOUR 2021】

2月6日（土）たましんRISURUホール（立川市市民会館）大ホール

一般チケット販売　12月18日（金）〜

2月14日（日）伊勢崎市文化会館

一般チケット販売　12月18日（金）〜

2月27日（土）ハーモニーホール座間

一般チケット販売　12月23日（水）〜

3月6日（土）沼津市民文化センター

一般チケット販売　12月26日（土）〜

 3月7日（日）郡山市中央公民館 多目的ホール

一般チケット販売　1月16日（土）〜

 3月14日（日）愛知県芸術劇場コンサートホール

一般チケット販売　1月12日（火）〜

3月27日（土）太子町立文化会館（あすかホール）

一般チケット販売　1月16日（土）〜

※先行販売予約に関しては各会場にお問い合わせお願いします。
詳細は↓↓　皆様のご来場お待ちしてます！

https://musicbooster.co.jp/live/yomii-tour2021/

主な出演・活動歴
YAMAHAの最新技術　人工知能合奏システムの実演奏者に選任され、DC EXPO2017にて有名楽曲でAIとの合奏を披露。AIから人間味を引き出そうとする個性的なプレイに、海外からのVIP達も多くの賛辞を送った。

北海道では「さっぽろ雪まつり」にて極寒（-7℃）の中、巨大雪像の上で１時間連続コンサートを完奏。大通り公園のポーランド広場に数百人が集まった。雪像をステージとしたピアノ演奏チャレンジは雪まつり史上初となる。

TV出演「キスマイ超BUSAIKU!?」「ミュージックステーション」「沼にハマってきいてみた」等

楽曲提供
太鼓の達人「D's Adventure Note」「おにぎりはどこかしら♪feat.初音ミク」
SDVX「Khionos TiARA」「SociuS」
MuseDash 「MUSEDASH!!!!」

ご連絡  yomi.piano4@gmail.com",2013-01-06T05:08:26Z,86808830,423000,False,382
UCoC47do520os_4DBMEFGg4A,李子柒 Liziqi,"这里是李子柒YouTube官方频道哦～欢迎订阅：https://goo.gl/nkjpSx 
Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos
本人未在中国大陆以外开设任何销售渠道
So far Liziqi has not set up any distribution channels outside China mainland.
目前没有任何官方粉丝后援会哦~
So far I don't have any official fan clubs~


新浪微博：https://weibo.com/u/2970452952
Facebook公共主页：https://www.facebook.com/cnliziqi/
YouTube公共频道：https://www.youtube.com/c/cnliziqi",2017-08-22T06:21:56Z,2085900528,13900000,False,122
UCRyUN5Zb16_nuA8gGnoEcjA,水果那些事儿,一个分享水果知识视频的小农人！@水果那些事儿,2018-04-12T05:47:34Z,1184329,0,True,74
UCSACDJBZm4UiVK3CnZ5G7aw,馬場ごはん〈ロバート〉,"ロバート・馬場です🙋‍♂️
▷初心者でも簡単「馬場流ずぼらレシピ」を
　お届けします🤗
▷毎週（金）18時ごろ〜 配信
▶︎👍ボタン、チャンネル登録
　よろしくお願い致しまーす😋
【Contact】 babagohan.jimukyoku@gmail.com",2020-04-08T10:00:47.009523Z,7354170,228000,False,40
UCMOjl6Vmocn9cXXhkLZoskg,DELI BALI,"京都の美味しい食べ物や料理、気になるお店や屋台などを動画で紹介しております。(たまに遠征します。)
励みになりますので、是非グッドボタンやチャンネル登録をお願い致します！↓↓↓
https://cutt.ly/Pe5gcq3",2019-09-08T10:19:50Z,78875047,342000,False,60
UC9OvLVXb-okaVtoK9V8Biwg,ABEMA バラエティ【公式】,"テレビ&ビデオエンターテインメント「ABEMA」（アベマ）のバラエティ公式YouTubeです。

■「ABEMA」について

「ABEMA」は、2016年4月に本開局した、テレビ＆ビデオエンターテインメントとして展開する動画配信事業。
緊急速報をはじめとした24時間放送のニュースのほか、オリジナルのドラマや恋愛リアリティーショー、アニメ、スポーツなど、多彩な番組をお楽しみいただけます。
また、オリジナルエピソード数は国内発の動画サービスで日本No.1（※1）を誇り、 総エピソ ード数は常時26,000本以上を配信。
登録は不要 で、スマートフォンやPC、タブレット、主要なテレビデバイスにも対応し、いつでもどこでも、様々なシチュエーションで利用することができます。
さらに、通信量を半分に削減可能な「通信量節約モード」や、放送中の番組を最初から視聴することができる「追っかけ再生機能」など、
利便性を高めるための取り組みも積極的に行っています。

（※1） 2020年4月時点、自社調べ",2018-05-23T09:48:55Z,100951361,196000,False,598
UCduDJ6s3mMchYMy2HvqalxQ,アバタロー,"このチャンネルでは、人生に役立つ聞き流しコンテンツを、ラジオ感覚でゆる～く、不定期に配信しています。

アバタロー初の書籍（1/22発売）
📘『自己肯定感を上げる OUTPUT読書術』📘
https://amzn.to/2KBM4xx
※1月初旬、動画内でシレっとお知らせします。

お仕事関係のご依頼はこちらまでお願い致します。
3kuchi2@gmail.com",2018-08-12T06:42:35Z,8984850,150000,False,53
UCXa7o_aeQ4dl07EjB-o2HJg,公邸料理人 雄,"元公邸料理人の米澤　雄大がお届けする料理番組。本格的なお料理レシピや簡単にご家庭でもアレンジできるお料理のイロハをお送りしていきます。

料理だけにとどまらず食材を求めて旅日記や色々な情報をお届けいたしますのでお楽しみに！！

大阪の玄関口新大阪に店を構えております。

和食 雄(ゆう)
 〒532-0003 大阪府大阪市淀川区宮原２丁目１１−１１

https://www.wasyoku-yuu.com/",2020-05-12T09:27:01.367758Z,232990,16300,False,72
UCc7Ygo3HC1zWJOrtNiwuT3w,Gamer Grandma,"1930年生まれのおばあちゃんゲームyoutuberです。よろしく！

メディア登場歴
Game*Spark
Kotaku
読売新聞
日本経済新聞
The Japan News
CNN.com
Newsweek.com
TBS 「ビビット」
テレビ朝日「ひかくてきファンです」
テレビ朝日「ReAL eSports News」
フジテレビ「ノンストップ」
日本テレビ「Oha!4 NEWS LIVE」
ドイツ Ruptly TV
ロシア RT
Buzz Feed Japan
AFP通信（フランス）から; BARRON'S（アメリカ）, The Guardian（イギリス）, The National（アラブ首長国連邦アブダビ）, South China Morning Post（Hong Kong）, AD.nl(オランダ), RP ONLINE（ドイツ）, TAIPEI TIMES(台北時報）, Deutschland Today（ドイツ）, The Express Tribune（Pakistan）, Gulf News（アラブ首長国連邦ドバイ）,  El Comercio（ペルー）,  L'Orient-Le Jour（レバノン）, Bangkokpost（タイ）, News.az(アゼルバイジャン）, sozcu.com（トルコ）, Hindustantimes.com（インド）, KSL NewsRadio（アメリカ）,  Indian Express（インド） 他..
Yahoo!Japanニュース
Yahoo! news（アメリカ）
The Times(UK)
parismatch.com(France)
マガジンハウス『anan』
週刊ポスト
地域新聞
RKBラジオ 「世直し堂」
Aljazeera（カタール）

色々出てますが、とても引っ込み思案です。
メールアドレスは非公開にしております。関係各所に連絡先をお問い合わせになりますと、ご迷惑になりますので、お控えください。",2014-12-19T14:08:44Z,22478630,479000,False,136
UCqlssYhiHwRJRczSi6PfknA,大食いタレント[田浦有夏(たらちゃん)]．大食い姫,"｢元祖!大食い王決定戦｣大阪代表として出演！
大食いタレントやグルメレポーターとして
テレビやイベントで活躍中の
たらちゃんを使ってイベント盛り上げしませんか

グルメイベント、グルメフェス、大食い企画
商店街の活性化、地域活性化、飲食店の活性化
大食い動画、グルメレポーター
大食いバトル、グルメバトル、、、など

企画、相談などありましたら
まずは【06-6486-0800】(キャストプロ)まで
お問合せ下さい


----------------------------------------
株式会社キャストプロ
大阪市北区中崎西1-4-22.2F
TEL 06-6486-0800
https://castpro.jp/
----------------------------------------
たらちゃんオフィシャルHP
https://taraccc.jimdo.com/
大食い動画
https://www.youtube.com/user/taraccc
----------------------------------------",2014-08-17T10:50:17Z,437487,1860,False,15
UCoorcrpmcdrB6F7GsBZVX0A,GLOBIS知見録,"「GLOBIS知見録」は、グロービスが運営するビジネスを面白くするナレッジライブラリです。経営戦略、マーケティング、アカウンティング、ファイナンス、組織行動・人的資源管理といった経営・マネジメントに役立つ「知識の宝庫」であり、創造と変革に挑むリーダーとしての志を育て鍛える「見識の道場」でもあります。

グロービス経営大学院主催の経営者を招いたセミナーやインタビュー、グロービス経営大学院が主催する「あすか会議」や、各界トップリーダーが議論する「G1サミット」などのカンファレンス映像、ＭＢＡのポイントを学ぶ動画などを毎日お届けしていきます。

マネジメントを学び、リーダーシップを鍛える“ライブラリ”として、「GLOBIS知見録」をご活用ください。

GLOBIS知見録　編集部

＊本サイトへのご意見、ご質問などは、chikenroku-info@globis.co.jpまでお寄せください。",2010-10-07T09:36:07Z,34966095,179000,False,2313
